Job Title,Company Name,Exp,Location,Skills,Functional Areas,rating,Vacancy,Employment Type,companyId
.Net Angular Developer - ASP/C#/Microservices Architecture (5-12 yrs),Podium Systems Pvt Ltd,5-12 years,Podium Systems,",.Net,AngularJS,ASP,C#,Microservices Architecture,Webservices,RESTful API,Javascript,Angular 2+",Software/Testing/Networking,5,,,9891
Informatica MDM Developer - ETL/Data Warehousing Tools (3-12 yrs),Podium Systems Pvt Ltd,3-12 years,Podium Systems,",Informatica,MDM,ETL Tools,Data Warehousing",,5,,,9892
ATM Phoenix/Aptra Developer - Python/Spring (3-10 yrs),Podium Systems Pvt Ltd,3-10 years,Podium Systems,",ATM Software,Python,Spring,Oracle DB,Data Structure,Firewall",Software/Testing/Networking,5,,,9893
React.js Developer - SQL/Javascript (3-5 yrs),Podium Systems Pvt Ltd,3-5 years,,",React.js,Javascript,SQL,C#,OOPS,HTML",Software/Testing/Networking,5,,,9894
Vue.js Developer - HTML5/CSS3 (3-7 yrs),Podium Systems Pvt Ltd,3-7 years,Podium Systems,",Vue.js,CSS3,HTML5,Javascript",Software/Testing/Networking,5,,,9895
Java Microservices Developer - Spring Boot/Hibernate Frameworks (6-10 yrs),Careator Technologies,6-10 years,Careator Technologies,",Application Server,Hibernate,OOAD,Microservices Architecture,SQL,Javascript",Software/Testing/Networking,4.7,,,9896
CloudQ - BMC Helix Developer - ITSM/ITOM Frameworks (3-6 yrs),CloudQ IT Services,3-6 years,Cloud Q,",BMC,ITSM,ITOM,CMDB,Scrum,Agile",Software/Testing/Networking,4.3,,,9897
Microservices & Cloud Developer - Java/Tomcat/Spring Boot (5-10 yrs),Podium Systems Pvt Ltd,5-10 years,Podium Systems,",Microservices Architecture,Cloud Services,Java,Spring Boot,Tomcat,Git",Software/Testing/Networking,5,,,9898
Chatbot Developer - .Net/Azure (3-7 yrs),Careator Technologies Pvt Ltd,3-7 years,,",.Net,Azure,Chatbot,PDLC,ASP,XML",Software/Testing/Networking,4.7,,,9899
API Developer - Microservices Architecture (3-8 yrs),Podium Systems Pvt Ltd,3-8 years,Podium Systems,",API,Docker,Kubernetes,AWS,Microservices Architecture,REST API",Software/Testing/Networking,5,,,9900
Calypso Developer - Java/XML/Sybase (3-8 yrs),Podium Systems Pvt Ltd,3-8 years,Podium Systems,",Calypso,Java 8,Multithreading,JMS,API,XML,RDBMS,Sybase,Oracle DB,PL-SQL,Linux",Software/Testing/Networking,5,,,9901
Triple A Developer - OData/SQL/Data Modeling (4-12 yrs),Podium Systems Pvt Ltd,4-12 years,Podium Systems,",Triple A,OData,SQL,Data Modeling,Unix,Shell Scripting",Software/Testing/Networking,5,,,9902
SAP BW-IP Developer - Implementation Project (5-8 yrs),Podium Systems Pvt Ltd,5-8 years,Podium Systems,",SAP BI,SAP BW-IP,SAP BO,SAP Implementation,Project Manager - SAP,Netweaver",Software/Testing/Networking,5,,,9903
TLM Developer - SQL/ETL/Autosys (5-10 yrs),Podium Systems Pvt Ltd,5-10 years,Podium Systems,",TLM,SQL,ETL,Autosys,DevOps,Oracle DB",Software/Testing/Networking,5,,,9904
VB Developer - .Net/C#/SQL Server (2-6 yrs),Podium Systems Pvt Ltd,2-6 years,Podium Systems,",VB,.Net,C#,SQL Server,Javascript,ASP",Software/Testing/Networking,5,,,9905
Triple A Plus Developer - SQL/Sybase/Oracle DB (4-10 yrs),Podium Systems Pvt Ltd,4-10 years,Podium Systems,",Triple A,Sybase,Temenos TAP,Temenos UXP,GUI,Oracle DB",Software/Testing/Networking,5,,,9906
iAM Developer - Java/Python/AWS (0-1 yrs),Podium Systems Pvt Ltd,0-1 years,,",iAM,Java,Python,Javascript,SQL,OOPS",Software/Testing/Networking,5,,,9907
AMDP Developer - SAP ABAP Module (6-10 yrs),Podium Systems Pvt Ltd,6-10 years,Podium Systems,",SAP BW,AMDPs,OOPS,SQL,SAP ABAP",Software/Testing/Networking,5,,,9908
Informatica MDM Developer - ETL/Data Warehousing (5-15 yrs),Podium Systems Pvt Ltd,5-15 years,Podium Systems,",Informatica,MDM,Data Management,Data Modeling,ETL,Data Warehousing",Software/Testing/Networking,5,,,9909
Informatica MDM Developer - ETL/Data Warehousing Tools (3-12 yrs),Podium Systems Pvt Ltd,3-12 years,Podium Systems,",Informatica,MDM,ETL Tools,Data Warehousing",Software/Testing/Networking,5,,,9910
ATM Phoenix/Aptra Developer - Python/Spring (3-10 yrs),Podium Systems Pvt Ltd,3-10 years,Podium Systems,",ATM Software,Python,Spring,Oracle DB,Data Structure,Firewall,C,C++,PL-SQL",Software/Testing/Networking,5,,,9911
React.js Developer - SQL/Javascript (3-5 yrs),Podium Systems Pvt Ltd,3-5 years,,",React.js,Javascript,SQL,C#,OOPS,HTML",Software/Testing/Networking,5,,,9912
Vue.js Developer - HTML5/CSS3 (3-7 yrs),Podium Systems Pvt Ltd,3-7 years,Podium Systems,",Vue.js,CSS3,HTML5,Javascript",Software/Testing/Networking,5,,,9913
Consultant - UI/UX Design & Development - HTML5/CSS3/Angular 2 (3-6 yrs),Mount Talent,3-6 years,Mount Talent Consulting,",UI Design,UX,UI,User-Centered Design,LESS/SASS,HTML5",Software/Testing/Networking,3,,,9914
API Developer (3-6 yrs),Mount Talent,3-6 years,Mount Talent Consulting,",API Gateway,API Implementation,API",,3,,,9915
Microservices & Cloud Developer - Java/Tomcat/Spring Boot (5-10 yrs),Podium Systems Pvt Ltd,5-10 years,Podium Systems,",Microservices Architecture,Cloud Services,Java,Spring Boot,Tomcat,Git",Software/Testing/Networking,5,,,9916
API Developer - Microservices Architecture (3-8 yrs),Podium Systems Pvt Ltd,3-8 years,Podium Systems,",API,Docker,Kubernetes,AWS,Microservices Architecture,REST API",Software/Testing/Networking,5,,,9917
Winshuttle Developer (3-10 yrs),Podium Systems Pvt Ltd,3-10 years,Podium Systems,",Troubleshooting,Sharepoint,SQL,Winshuttle",,5,,,9918
Blockchain Developer - Solidity/Ethereum (1-6 yrs),Podium Systems Pvt Ltd,1-6 years,,",Bitcoin Wallet,Javascript,Python,Open Source,Solidity,Node.js",,5,,,9919
React Native Developer - iOS/Android Apps (2-5 yrs),Podium Systems Pvt Ltd,2-5 years,,",Mobile App Integration,iOS,Xcode,Android,Mobile App Designing,API Integration",Software/Testing/Networking,5,,,9920
React.js Developer - Redux/Javascript (3-5 yrs),Podium Systems Pvt Ltd,3-5 years,,",Webpack,Redux,Progressive Web App,Javascript,React.js",Software/Testing/Networking,5,,,9921
SAP MII Developer - ERP/BAPI (7-12 yrs),Podium Systems Pvt Ltd,7-12 years,Podium Systems,",Webservices,IDoc,SAP ERP,XSLT,SAP Support,jQuery",Software/Testing/Networking,5,,,9922
React Native Developer - OOPS/Data Structure (1-5 yrs),Podium Systems Pvt Ltd,1-5 years,Podium Systems,",React Native,OOPS,Data Structure,Algorithm,SDLC",Software/Testing/Networking,5,,,9923
React Native Developer - SDLC (3-5 yrs),Podium Systems Pvt Ltd,3-5 years,Podium Systems,",SDLC,Data Structure,OOPS,Algorithm,React Native",Software/Testing/Networking,5,,,9924
Duck Creek PAS Developer - ASP/.Net/OOPS (1-11 yrs),Podium Systems Pvt Ltd,1-11 years,Podium Systems,",ASP,.Net,Duck Creek,OOPS,XML,jQuery",,5,,,9925
API/Microservices Developer - Java/Python/Bash Scripting (3-6 yrs),Podium Systems Pvt Ltd,3-6 years,Podium Systems,",Unix,Linux,Python,Bash Scripting,PowerShell,Microservices Architecture",,5,,,9926
Murex DataMart Developer-  SQL/PL-SQL/Unix OS (7-11 yrs),Podium Systems Pvt Ltd,7-11 years,Podium Systems,",Datamart,Murex,SQL,PL-SQL,MXML,Unix OS",,5,,,9927
Java Appian Developer - J2EE/DBMS (7-10 yrs),Podium Systems Pvt Ltd,7-10 years,Podium Systems,",Java,Appian,J2EE,DBMS,BPM",Software/Testing/Networking,5,,,9928
SAP BW/IP Developer - Implementation Project (4-9 yrs),Podium Systems Pvt Ltd,4-9 years,Podium Systems,",SAP BW,SAP BI,SAP BO,SAP Implementation,Project Manager - SAP,SAP ECC",Software/Testing/Networking,5,,,9929
Kafka Developer - Big Data Technologies (5-9 yrs),Podium Systems Pvt Ltd,5-9 years,Podium Systems,",Kafka,Big Data,Hadoop,Hive,Spark,Java",,5,,,9930
React.js Developer/Lead - ES6/Javascript (1-10 yrs),Careator Technologies Pvt Ltd,1-10 years,,",Angular 2+,React.js,REST API,ES6,Javascript,TypeScript,Functional Programming,OOPS",Software/Testing/Networking,4.7,,,9931
Talend Developer - Data Quality/Governance - SQL/Big Data (5-7 yrs),Careator Technologies Pvt Ltd,5-7 years,Careator Technologies,",Talend,ETL,Data Quality,Data Governance,Data Profiling,SQL",,4.7,,,9932
C++ Developer - Multithreading/Socket Programming (3-9 yrs),Quess It Staffing,3-9 years,Quess IT Staffing Solutions,",C++,Multithreading,Socket Programming,Telecom,2G,3G",Software/Testing/Networking,4.4,,,9933
Eagleview - Golang Developer - Microservices Architecture (3-7 yrs),EagleView,3-7 years,EagleView,",Golang,Microservices Architecture,AWS,RDBMS,PostgreSQL",Software/Testing/Networking,4.1,,,9934
Azure Developer - SQL/NoSQL/Databricks (4-7 yrs),Quess It Staffing,4-7 years,,",Azure,NoSQL,Data Modeling,Azure Databricks,SQL Server",Software/Testing/Networking,4.4,,,9935
React.js Developer - Javascript/ECMAScript (4-10 yrs),Careator Technologies Pvt Ltd,4-10 years,,",React.js,Javascript,Bootstrap,ES6,ECMAScript,CSS",Software/Testing/Networking,4.7,,,9936
PySpark Developer - Spark/Scala (6-9 yrs),Careator Technologies Pvt Ltd,6-9 years,,",PySpark,Unix,Shell Scripting,Python,Spark,Scala",,4.7,,,9937
IBM BPM/BAW Developer - Java/J2EE (6-10 yrs),Quess IT Staffing,6-10 years,Quess IT Staffing Solutions,",BPM,BPM Implementation,IBM BAW,Java,J2EE,XML",Software/Testing/Networking,4.4,,,9938
RPA Developer - Automation Anywhere (1-3 yrs),Careator Technologies,1-3 years,Careator Technologies,",RPA,RPA Implementation,RPA Tools,Automation Anywhere",Software/Testing/Networking,4.7,,,9939
Spark/Scala Developer - Machine Learning/Data Pipelines (1-5 yrs),Careator Technologies,1-5 years,Careator Technologies,",Spark,Scala,Python,Data Pipeline,Machine Learning,Artificial Intelligence",,4.7,,,9940
ESG L2 Developer - CompTIA Security/Cyber Security (4-8 yrs),Careator Technologies Pvt Ltd,4-8 years,Careator Technologies,",CompTIA Security,Firewall,Cyber Security,VMware Virtualization,IIS,Server Administration,SQL,Active Directory,Windows Server",Software/Testing/Networking,4.7,,,9941
Flutter Developer,AppIncubator Inc,2-4 years,Noida,",Android SDK,Data Structures,Algorithms,Java,Flutter",Software/Testing/Networking,4.5,,"Full Time, Permanent",9942
Appincubator Inc - Flutter Developer - Java/Dart Programming (2-6 yrs),App Incubator Inc,2-6 years,AppIncubator,",Java,Flutter,Dart,MVVM,RESTful API,Mobile App Designing",,4.5,,,9943
Full Stack (NodeJs/MEAN Stack/Full Stack/Mern stack Developers),Facile Services,5-10 years,Pune,",Javascript,HTML,Database design,CSS3,Front end,Backend",Software/Testing/Networking,3.2,1 vacancy,"Full Time, Permanent",9944
EagleView - Golang Developer - AWS/RDBMS/PostgreSQL (2-5 yrs),EagleView,2-5 years,EagleView,",Golang,PostgreSQL,Microservices Architecture,AWS,RDBMS,Cloud Services",Software/Testing/Networking,4.1,,,9945
Salesforce Cloud Community Developer (5-8 yrs),Careator Technologies Pvt Ltd,5-8 years,,",SFCC,Salesforce,Salesforce Integration,Salesforce Service Cloud,Apex,Visual Force",Software/Testing/Networking,4.7,,,9946
RPA Blue Prism Developer - Java/C# Programming (3-7 yrs),Careator Technologies Pvt Ltd,3-7 years,Careator Technologies,",RPA,RPA Tools,RPA Implementation,Blue Prism,C#,Java",Software/Testing/Networking,4.7,,,9947
React.js Developer - HTML/CSS/Javascript (3-5 yrs),Careator Technologies,3-5 years,Careator Technologies,",React.js,Javascript,HTML,CSS,REST API,Git",Software/Testing/Networking,4.7,,,9948
Blue Prism RPA Developer - E2E Implementation (5-10 yrs),Careator Technologies,5-10 years,Careator Technologies,",Blue Prism,RPA,RPA Implementation,RPA Tools,Project Manager - RPA,RPA Architecture",,4.7,,,9949
Azure Developer - Microsoft PaaS Solutions (4-7 yrs),Careator Technologies Pvt Ltd,4-7 years,Careator Technologies,",Azure,PaaS,.Net,ASP,C#,Logic App",,4.7,,,9950
React Native Developer - Android/iOS Platform (2-8 yrs),Careator Technologies Pvt Ltd,2-8 years,Careator Technologies,",React Native,Objective C,Mobile App Designing,Android,iOS,SWIFT,Java,Full Stack",Software/Testing/Networking,4.7,,,9951
React Native Developer - iOS/Android Platform (3-7 yrs),Careator Technologies,3-7 years,Careator Technologies,",React Native,iOS,Android,Javascript,TypeScript,ECMAScript",,4.7,,,9952
Ruby on Rails Developer - RSpec & Resque (3-10 yrs),Careator Technologies Pvt Ltd,3-10 years,,",Ruby on Rails,Rspec,Resque,Data Storage,OOPS,Javascript",,4.7,,,9953
Webservices & React.js Developer - Javascript/jQuery (8-10 yrs),Careator Technologies,8-10 years,Careator Technologies,",Webservices,Javascript,jQuery,React.js,UI,Frontend Architecture",Software/Testing/Networking,4.7,,,9954
Blockchain Developer - Cryptography/Open Source (2-6 yrs),Careator Technoligies,2-6 years,Careator Technologies,",Cryptography,Data Structure,Algorithm,Blockchain,Distributed Computing,Open Source",Software/Testing/Networking,4.7,,,9955
SSAS Tabular DAX Developer - Reporting Tools (5-10 yrs),Careator Technoligies,5-10 years,Careator Technologies,",SSAS,DAX Power BI,MSDAX,SSRS,OLAP,SQL Server",Software/Testing/Networking,4.7,,,9956
SAS DMS Developer - Macros/DataFlux (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",SAS Decision Manager,SAS DMS,SAS DI,Macros,DataFlux",Software/Testing/Networking,5,,,9957
RPA Developer - VB/C#/Javascript (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",RPA,REST API,Automation Anywhere,C#,VB,Javascript",,5,,,9958
Angular Developer - Javascript/HTML (8-10 yrs),Podium Systems Pvt Ltd,8-10 years,Podium Systems,",AngularJS,HTML,Javascript,Bootstrap,VanillaJS,Application Architecture",,5,,,9959
IBM BPM Developer - Design & Development (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",BPM,jQuery,AngularJS,Javascript,DOJO,Spark",Software/Testing/Networking,5,,,9960
UI/C# Developer - Unix/Shell Scripting (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",UI,C#,Data Modeling,AngularJS,Greenplum,Data Pipeline,Unix,Shell Scripting,OOPS,Version Control System,ETL",Software/Testing/Networking,5,,,9961
React Native Developer - iOS/Android Platform (3-5 yrs),Careator Technoligies,3-5 years,Careator Technologies,",iOS,Android,React Native,Javascript,Webpack,RESTful API",Software/Testing/Networking,4.7,,,9962
Java/Scala/Spark Developer - Hadoop/Big Data (4-9 yrs),Podium Systems Pvt Ltd,4-9 years,Podium Systems,",Java,Scala,Spark,ETL,Data Wrangling,Hadoop",Software/Testing/Networking,5,,,9963
Blockchain Developer - Cryptography/Open Source (2-6 yrs),Careator Technoligies,2-6 years,Careator Technologies,",Cryptography,Data Structure,Algorithm,Blockchain,Distributed Computing,Open Source",Software/Testing/Networking,4.7,,,9964
SSAS Tabular DAX Developer - Reporting Tools (5-10 yrs),Careator Technoligies,5-10 years,Careator Technologies,",SSAS,DAX Power BI,MSDAX,SSRS,OLAP,SQL Server",Software/Testing/Networking,4.7,,,9965
SAS DMS Developer - Macros/DataFlux (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",SAS Decision Manager,SAS DMS,SAS DI,Macros,DataFlux",Software/Testing/Networking,5,,,9966
RPA Developer - VB/C#/Javascript (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",RPA,REST API,Automation Anywhere,C#,VB,Javascript",Software/Testing/Networking,5,,,9967
Angular Developer - Javascript/HTML (8-10 yrs),Podium Systems Pvt Ltd,8-10 years,Podium Systems,",AngularJS,HTML,Javascript,Bootstrap,VanillaJS,Application Architecture",Software/Testing/Networking,5,,,9968
IBM BPM Developer - Design & Development (5-7 yrs),Podium Systems Pvt Ltd,5-7 years,Podium Systems,",BPM,jQuery,AngularJS,Javascript,DOJO,Spark",Software/Testing/Networking,5,,,9969
DPDK Developer - C/C++ (5-6 yrs),Podium Systems Pvt Ltd,5-6 years,Podium Systems,",DPDK,C,C++,Linux Kernel,Verification,Board Support Package",,5,,,9970
React Native Developer - iOS/Android Platform (3-5 yrs),Careator Technoligies,3-5 years,Careator Technologies,",iOS,Android,React Native,Javascript,Webpack,RESTful API,Code Versioning Tools",Software/Testing/Networking,4.7,,,9971
Java/Scala/Spark Developer - Hadoop/Big Data (4-9 yrs),Podium Systems Pvt Ltd,4-9 years,Podium Systems,",Java,Scala,Spark,ETL,Data Wrangling,Hadoop",Software/Testing/Networking,5,,,9972
Witmates Technologies - Ruby On Rails Developer - Design Patterns/MySQL (1-10 yrs),Witmates Technologies Private Limited,1-10 years,,",Ruby on Rails,OOPS,Design Patterns,MySQL,PostgreSQL,SQL Server",,5,,,9973
Kanerika - React.js Developer - Webpack/Javascript (3-12 yrs),Kanerika,3-12 years,WitMates Technologies,",Webpack,React.js,Javascript,HTML5,CSS3,ES6",,5,,,9974
Denodo Developer - Data Integration & Virtualization (3-9 yrs),Podium system pvt. ltd.,3-9 years,,",Denodo Platform,Informatica,Datastage,ETL Tools,RDBMS,MongoDB",Software/Testing/Networking,5,,,9975
Kanerika - Angular Developer - HTML5/CSS3 (5-8 yrs),Kanerika,5-8 years,Kanerika Software,",Angular 2+,AJAX,LESS/SASS,Bootstrap,HTML5,CSS3",Software/Testing/Networking,4.1,,,9976
Blockchain Developer - Java/Python (2-5 yrs),Codezen Tech Solutions,2-5 years,,",Blockchain,Java,Python,AWS,Redux,Git",,4.1,,,9977
Oracle Commerce Cloud Developer - EBS Module,Apex IT,4-9 years,Bengaluru/Bangalore,",Oracle Sales Cloud,Oracle Implementation,Oracle Cloud,Oracle EBS,Oracle Integration Cloud,VBCS",Other,4,,"Full Time, Permanent",9978
Angular Developer - Javascript/Rest Webservices (5-10 yrs),Bridging Gaps,5-10 years,Apex IT,",Javascript,UI,Angular 6,HTML,CSS,Rest Webservices",,4,,,9979
Azure Data Factory Developer /Lead (ADF) -- Immediate joiner,SAISYSTEMS TECHNOLOGY PRIVATE LIMITED  ,4-9 years,Pune,",Azure Data Factory,Azure Data brick,ADF,CI/CD,Data Modeling,SSIS",Other,5,1 vacancy,"Full Time, Permanent",9980
Java AWS Developer - Solution Design & Implementation (5-10 yrs),Bridging Gaps,5-10 years,Bridging Gaps,",AWS,Cloud,Amazon EC2,Java,OOPS,Multithreading,Design Patterns,Solution Design,Solution Implementation,Agile,Spring Boot",Software/Testing/Networking,2,,,9981
Node.js Developer - Microservices Architecture (5-12 yrs),Krazymantra HR solution,5-12 years,Bridging Gaps,",Node.js,Javascript,Microservices Architecture,Express.js,RESTful API,MongoDB",,2,,,9982
React.js Developer,Wakencode Technologies Private Limited,2-6 years,Gurgaon/Gurugram,",Javascript,CSS,HTML,DOM,Redux,React.Js",,3.1,,,9983
BigCommerce Developer - Remote,Coalition India,0-5 years,"Chennai, Pune, Delhi NCR
							
								+ 6 more",",shopify,CSS,HTML,Html5,Javascript,Responsive Web Design",,4.1,,,9984
BigCommerce Developer - Remote,Coalition India,0-5 years,"Chennai, Pune, Delhi NCR
							
								+ 6 more",",shopify,CSS,HTML,Html5,Javascript,Responsive Web Design",Other,1.9,1 vacancy,"Full Time, Permanent",9985
Shopify Developer - Remote,Coalition India,0-5 years,"Chennai, Pune, Delhi NCR
							
								+ 6 more",",shopify,CSS,HTML,Html5,Javascript,Responsive Web Design",Other,1.9,1 vacancy,"Full Time, Permanent",9986
NCS | Hiring | ABP Developer | Pune,NCSI Technologies (India) Private Limited ,3-8 years,Pune,",Core Java,ABP,Unix,Jenkins,C++,Amdocs",Other,2.9,,"Full Time, Permanent",9987
